gene	pval	fstat	species_specific
ISCA2	1.46982032829165e-15	34.4344251797522	TRUE
NPC2	1.9682310312601e-10	22.4687184825891	TRUE
SYNDIG1L	0.0477547239730707	3.0438933003626	TRUE
ABCD4	2.22035279078226e-32	74.1717627330387	TRUE
LIN52	3.27141573689343e-19	43.0005842533837	TRUE
ALDH6A1	3.45809893731562e-06	12.6127238599514	TRUE
BBOF1	7.39751468003732e-91	218.195625354083	TRUE
ENTPD5	1.33685713352587e-24	55.7015696537558	TRUE
COQ6	0.017181356742975	4.06788688068485	TRUE
FAM161B	0.0231379102988863	3.76968086128283	TRUE
ZNF410	1.57261874342018e-27	62.6380017815865	TRUE
PTGR2	4.18732218974469e-52	121.717132363646	TRUE
DNAL1	8.85400089884637e-43	99.1100844929068	TRUE
ACOT6	6.67070120915928e-07	14.2688932165984	TRUE
ACOT2	1.89217957408284e-22	50.6229272602396	TRUE
NUMB	1.15610225063539e-52	123.079565707309	TRUE
PSEN1	3.15628756925783e-07	15.0224693549001	TRUE
RBM25	1.71028654043545e-16	36.6220818818704	TRUE
ZFYVE1	1.40379622404545e-58	137.550826446172	TRUE
DCAF4	8.08910725154582e-76	180.265026536745	TRUE
DPF3	0.00707707976502242	4.95676672968946	TRUE
RGS6	0.000166265011993684	8.72008148066599	TRUE
SIPA1L1	1.48962756190049e-30	69.8207407316743	TRUE
MAP3K9	0.00466840730940168	5.37383908553209	TRUE
TTC9	1.45838209129575e-06	13.4815088928072	TRUE
MED6	0.00284370298640805	5.87088446030152	TRUE
GOLGA5	3.02296401218442e-34	78.625531917401	TRUE
CHGA	2.04697341858026e-118	289.35514984494	TRUE
ITPK1	2.80212738637478e-08	17.4629050763771	TRUE
UBR7	0.102852746051058	2.2756958990062	TRUE
BTBD7	1.74382544819556e-67	159.515417606697	TRUE
UNC79	2.8456170238184e-58	136.797816656527	TRUE
OTUB2	4.32001159874288e-15	33.3388144562313	TRUE
DDX24	1.05910075424295e-169	427.680888709092	FALSE
PPP4R4	7.87569793688456e-276	740.009147150625	FALSE
SERPINA9	6.3503537679999e-05	9.68681023829998	TRUE
DICER1	9.76348929370437e-85	202.682642933733	TRUE
CLMN	2.01190140578879e-207	534.530289831308	FALSE
SYNE3	0.19129826250353	1.65457654344886	TRUE
GLRX5	3.86014488374002e-143	355.064462081844	TRUE
ATG2B	4.63918707173606e-11	23.9299528162112	TRUE
GSKIP	6.59491688224019e-83	198.065640109191	TRUE
AK7	2.22185641333186e-15	34.0144510868648	TRUE
PAPOLA	3.781839912504e-81	193.636853035793	TRUE
VRK1	5.0210490300456e-44	102.118153903223	TRUE
BCL11B	0.000110595212860594	9.12952990214644	TRUE
SETD3	1.26827589118512e-54	127.863232528834	TRUE
CCNK	9.13612430817388e-17	37.2601821065589	TRUE
EML1	1.21018512515793e-87	210.037007697082	TRUE
EVL	8.25386615624661e-88	210.45820817364	TRUE
DEGS2	4.41038777239198e-09	19.3281923815103	TRUE
YY1	1.91286753409923e-70	166.863166569122	TRUE
SLC25A29	1.72218405522144e-25	57.80657191731	TRUE
SLC25A47	9.4716068667391e-05	9.28520634464754	TRUE
WDR25	1.0690386657819e-11	25.4150717281374	TRUE
DIO3	0.182813581637622	1.69997981741102	TRUE
PPP2R5C	7.26619090115863e-29	65.8072296504371	TRUE
DYNC1H1	1.51468357168648e-221	575.693176314025	FALSE
HSP90AA1	0	972.696586715524	FALSE
WDR20	1.11507180565001e-55	130.444911493738	TRUE
MOK	1.38077373444769e-10	22.8270537830383	TRUE
ZNF839	8.59180169578407e-13	27.9684137416297	TRUE
CINP	3.4242522595765e-39	90.4748222551742	TRUE
TECPR2	0.00130166877847154	6.65468776987859	TRUE
ANKRD9	2.98901518845784e-70	166.381216647228	TRUE
RCOR1	2.97548213241357e-127	312.636931454809	TRUE
TRAF3	4.03163477865019e-130	320.241518461939	TRUE
CDC42BPB	2.65494124025965e-39	90.7403223913592	TRUE
EXOC3L4	0.939542593645492	0.0623630557208443	TRUE
TNFAIP2	1.90129924158666e-74	176.837921322133	TRUE
EIF5	1.04980209989348e-53	125.621443165312	TRUE
MARK3	0.000598045859402427	7.43504615062812	TRUE
CKB	1.61278702246594e-50	117.856651875373	TRUE
TRMT61A	9.45071987890937e-56	130.62066290585	TRUE
BAG5	0.00480307147560061	5.34532847009673	TRUE
KLC1	1.29898659098316e-39	91.4863461673142	TRUE
XRCC3	0.0363770453050257	3.31644773030347	TRUE
ZFYVE21	4.08044086372632e-34	78.3142942093322	TRUE
PPP1R13B	2.9181917739349e-51	119.663449935681	TRUE
ASPG	0.552790225848119	0.592860819398371	TRUE
INF2	3.63845636891069e-55	129.18876031435	TRUE
SIVA1	2.5171936953037e-41	95.6065939896507	TRUE
AKT1	1.11133713418854e-72	172.429556392112	TRUE
ZBTB42	1.3581234655608e-25	58.0506484886001	TRUE
CEP170B	3.23312739919735e-45	104.996927051597	TRUE
AHNAK2	1.64158596376258e-237	623.002329072087	FALSE
CDCA4	9.80763013293343e-35	79.7938866696098	TRUE
JAG2	6.71824921411098e-102	246.44824428534	TRUE
NUDT14	1.05375987984322e-62	147.696525712604	TRUE
BRF1	7.02203898261601e-13	28.1728802711336	TRUE
BTBD6	2.19276824184186e-41	95.7508950344076	TRUE
PACS2	8.11620373933881e-16	35.0381651395631	TRUE
MTA1	1.54234628183072e-10	22.7151864401166	TRUE
CRIP2	7.53649730071206e-274	733.838610675404	FALSE
CRIP1	0	1093.96464786311	FALSE
TMEM121	2.74661158504304e-53	124.602062166564	TRUE
TAP2	1.26224704096544e-25	58.1258951631599	TRUE
PSMB8	4.55498168000795e-145	360.264422906068	TRUE
TAP1	4.40252046550669e-43	99.8420556953215	TRUE
PSMB9	2.13419782929262e-95	229.770077350578	TRUE
HLA.DMA	1.63976527506317e-24	55.4919012520075	TRUE
BRD2	8.11669679160756e-59	138.134826468504	TRUE
COL11A2	1.27475105622429e-23	53.3876618946438	TRUE
RXRB	9.92971687446433e-12	25.4897842109185	TRUE
SLC39A7	7.73200594682635e-16	35.0874734798092	TRUE
RING1	9.57053844593928e-21	46.608052126088	TRUE
VPS52	7.96550651458664e-08	16.409691338162	TRUE
RPS18	1.400354189123e-95	230.237847490863	TRUE
B3GALT4	1.84963027878965e-27	62.4708987357202	TRUE
WDR46	1.7032567974341e-18	41.3173745242071	TRUE
PFDN6	2.80807875057498e-37	85.8819777276034	TRUE
RGL2	1.54722072756012e-17	39.0684077341175	TRUE
TAPBP	7.51159872718991e-259	687.552128941988	FALSE
ZBTB22	1.74051854259555e-17	38.9484860989323	TRUE
DAXX	4.97695615462214e-05	9.93164683890746	TRUE
KIFC1	0.00106867021431031	6.85255759455448	TRUE
PHF1	7.17828784369916e-12	25.8182409114569	TRUE
CUTA	1.46842742236519e-14	32.096128356996	TRUE
SYNGAP1	4.04525246665646e-11	24.0685222342631	TRUE
BAK1	3.23476889021178e-26	59.5257655663582	TRUE
ITPR3	2.60924369100953e-81	194.042450783166	TRUE
IP6K3	1.8349219064007e-40	93.5302046243145	TRUE
LEMD2	2.64444564310125e-09	19.84449049116	TRUE
HMGA1	3.29651845320483e-129	317.819256009358	TRUE
NUDT3	2.44437061762056e-99	239.864999709429	TRUE
RPS10	0	2008.69884559448	FALSE
PACSIN1	7.72883222801048e-16	35.087890926605	TRUE
SPDEF	0.000693727820077278	7.28611084132764	TRUE
SNRPC	5.64762637675956e-47	109.251911008648	TRUE
TAF11	9.43964026429617e-20	44.269441967034	TRUE
ANKS1A	3.45455143414504e-21	47.650043617253	TRUE
TCP11	0.0173030628950847	4.06081449800125	TRUE
ZNF76	2.59969820107821e-18	40.8861995731617	TRUE
DEF6	4.71708154780688e-24	54.4074633341546	TRUE
PPARD	1.39373273012534e-22	50.9361048880239	TRUE
FANCE	3.15563660178425e-17	38.3424689570514	TRUE
RPL10A	4.1168513121658e-214	553.945888604228	FALSE
TEAD3	3.47676138546924e-13	28.8854350827365	TRUE
FKBP5	0	1263.0762525439	FALSE
LHFPL5	7.9657604273909e-287	774.505359901367	FALSE
SRPK1	2.4645823885871e-182	462.971908485888	FALSE
SLC26A8	0.00218972955988377	6.13296449021693	TRUE
MAPK14	5.61900250154887e-23	51.8668790297046	TRUE
MAPK13	9.13100788607892e-89	212.882931050475	TRUE
BRPF3	5.14417652922349e-39	90.0502507868106	TRUE
COL12A1	0.000135476664545984	8.92573015740544	TRUE
CD109	0.0283789566605706	3.56514683145464	TRUE
SLC17A5	0.00833761975021389	4.79246773036274	TRUE
EEF1A1	0	985.354344284652	FALSE
MTO1	0.00230111832825259	6.08320219158513	TRUE
OOEP	0.0670318298331445	2.70433707345877	TRUE
KHDC3L	0.0113176611603552	4.48620224313993	TRUE
RIMS1	2.02517152462327e-30	69.50336817842	TRUE
MRPS17	2.36439815040284e-141	350.254626618811	TRUE
PSPH	1.87856829591951e-92	222.256173215612	TRUE
SUMF2	7.00884577967229e-214	553.272761878178	FALSE
PHKG1	9.27650182513143e-13	27.8907122909302	TRUE
CHCHD2	0	1481.02483543197	FALSE
VKORC1L1	2.05706649575082e-146	363.898963627978	TRUE
GUSB	2.87713389916869e-52	122.114305287727	TRUE
ASL	8.40755043580446e-71	167.751078998095	TRUE
CRCP	6.08167495522715e-48	111.598280516753	TRUE
TPST1	5.51609078952306e-49	114.128183433545	TRUE
KCTD7	4.19348942655123e-50	116.84738937618	TRUE
RABGEF1	1.21888377874539e-40	93.9576323000278	TRUE
TMEM248	2.92983382649111e-125	307.365961295827	TRUE
SBDS	5.50759406222436e-132	325.198128310506	TRUE
TYW1	1.1429368085888e-23	53.4996047935891	TRUE
CALN1	0.000961977491931399	6.95808466556411	TRUE
AUTS2	3.22144273486595e-54	126.874212509636	TRUE
NCF1	0.0667585567690233	2.70842746548821	TRUE
GTF2I	3.74355283235624e-127	312.372942740149	TRUE
GTF2IRD1	2.34513187876208e-24	55.1246376601164	TRUE
CLIP2	4.00479108861193e-34	78.3337096380719	TRUE
RFC2	3.2456942697159e-17	38.313813523066	TRUE
LAT2	4.18430713384892e-10	21.7065361895597	TRUE
EIF4H	4.40881649307335e-91	218.767303648421	TRUE
LIMK1	6.12666384240466e-29	65.9831935947784	TRUE
CLDN3	0	1149.99542846884	FALSE
ABHD11	0.00064601145520499	7.35762313071838	TRUE
STX1A	0.134935127577023	2.00392192248311	TRUE
DNAJC30	9.78653298505684e-32	72.6362869927418	TRUE
VPS37D	1.7572345028307e-20	45.9869452500557	TRUE
MLXIPL	0.524533314062371	0.645346022666766	TRUE
TBL2	1.42411817782121e-48	113.128112048912	TRUE
BCL7B	2.89014984262722e-101	244.81757466992	TRUE
BAZ1B	1.19290006354138e-09	20.6482818877395	TRUE
FZD9	1.69231239995466e-23	53.0970935801159	TRUE
NSUN5	2.94347030127558e-20	45.4598038393771	TRUE
HIP1	2.75304646494619e-34	78.7225849003551	TRUE
CCL24	0.0484837887640434	3.02871977641468	TRUE
RHBDD2	3.80678327553647e-60	141.399313232115	TRUE
POR	2.16579801780726e-217	563.51577927242	FALSE
TMEM120A	2.21175660829473e-30	69.4123044813935	TRUE
STYXL1	4.55263986690603e-32	73.4283485990021	TRUE
MDH2	1.01265623285492e-34	79.7606630374098	TRUE
SRRM3	2.47677064845578e-15	33.9040725497013	TRUE
HSPB1	1.89468569248982e-172	435.314022758875	FALSE
YWHAG	4.53514794341758e-133	328.085491886321	TRUE
SSC4D	1.23424954504123e-05	11.3331006906873	TRUE
ZP3	0.00074229740790378	7.21820557272871	TRUE
DTX2	2.05385671315187e-86	206.922825714814	TRUE
POLR2J	1.37105611438535e-36	84.2317336272689	TRUE
LRWD1	9.91864901318366e-06	11.552930084141	TRUE
ALKBH4	1.98705277662127e-148	369.353254264504	TRUE
ORAI2	6.06174234034913e-11	23.6594474896119	TRUE
PRKRIP1	2.88035655339663e-43	100.286646136869	TRUE
SH2B2	0.00130757327884012	6.65014751050514	TRUE
CUX1	1.87531417514509e-200	514.452466133208	FALSE
COL26A1	0.102589219257778	2.27826415955382	TRUE
IFT22	4.8088939039725e-13	28.5566085325972	TRUE
FIS1	1.02979209262242e-53	125.641845553617	TRUE
ZNHIT1	1.27128596054937e-44	103.559401012856	TRUE
PLOD3	4.18678118975136e-23	52.1684290592266	TRUE
VGF	1.46333486861862e-37	86.5606683588255	TRUE
AP1S1	1.72064503478512e-128	315.916133523188	TRUE
SERPINE1	8.38523920066425e-14	30.3278097507251	TRUE
TRIM56	2.3704789796332e-31	71.7210428977354	TRUE
UFSP1	5.87796123671284e-90	215.907570109458	TRUE
SRRT	2.40594638030207e-09	19.9399088668998	TRUE
TRIP6	0.000139681028906276	8.89503771724925	TRUE
SLC12A9	8.43114966379235e-12	25.6553862176164	TRUE
EPHB4	2.2671718283157e-22	50.4377490066664	TRUE
POP7	6.5798950226617e-27	61.1643035916464	TRUE
GIGYF1	1.21909899313346e-08	18.3022981324795	TRUE
GNB2	0	1390.94215448237	FALSE
ACTL6B	9.54898795537603e-20	44.2576805661093	TRUE
MOSPD3	1.0240173442653e-10	23.1292530195831	TRUE
PCOLCE	1.07132145128677e-10	23.0835939682788	TRUE
SAP25	5.76572839319534e-05	9.78383946098654	TRUE
AGFG2	1.59216404104457e-251	665.219589399787	FALSE
NYAP1	3.679881524945e-74	176.121778737286	TRUE
PPP1R35	1.69857561100374e-45	105.673050371742	TRUE
MEPCE	6.2869244113409e-13	28.2849565753412	TRUE
ZCWPW1	4.57640365294014e-05	10.0159525632913	TRUE
LAMTOR4	0.000464398031107159	7.68888736255166	TRUE
MBLAC1	4.87562333364916e-11	23.8796750441704	TRUE
TAF6	0.496527008761539	0.700234760204159	TRUE
CNPY4	6.0817141379572e-107	259.467171295731	TRUE
AP4M1	0.000386523493481742	7.8731205604708	TRUE
MCM7	0.0123067423390116	4.40224112786843	TRUE
COPS6	3.39211632081462e-15	33.5844926840193	TRUE
ZNF3	1.12084114651e-11	25.367176809925	TRUE
ZKSCAN1	0	1672.20798373168	FALSE
AZGP1	1.06129499328272e-218	567.348170912131	FALSE
ZNF655	2.69817138230535e-17	38.5019662006854	TRUE
ZKSCAN5	6.58076037383541e-13	28.2386601408171	TRUE
ZNF394	4.80213109340371e-18	40.2606134488992	TRUE
CPSF4	0.000154451304194242	8.79409463197442	TRUE
BUD31	1.61545149495072e-20	46.0729261670927	TRUE
PDAP1	9.68274384966581e-36	82.1990830353776	TRUE
ARPC1B	7.97162841779025e-92	220.657531778241	TRUE
ARPC1A	2.67643283196341e-104	252.633960700002	TRUE
SMURF1	0.000942306840215978	6.97881369863627	TRUE
TRRAP	1.37721964120721e-46	108.314063657185	TRUE
TMEM130	6.24274529028745e-13	28.2921040436468	TRUE
NPTX2	0.000177732014823151	8.65311017599581	TRUE
BAIAP2L1	1.67946384699985e-72	171.98259938993	TRUE
BRI3	4.98983210312613e-279	750.00018798264	FALSE
TECPR1	6.89425678465038e-111	269.703033938909	TRUE
BHLHA15	8.646064621192e-16	34.9738633894178	TRUE
LMTK2	8.66168759072429e-54	125.825295040749	TRUE
CCZ1	5.26094761358281e-27	61.3945751043884	TRUE
RSPH10B	0.158147766988968	1.8450399494688	TRUE
PMS2	3.47154375912547e-07	14.9265838859306	TRUE
AIMP2	1.19766952330074e-54	127.924021045337	TRUE
EIF2AK1	1.47344613180423e-52	122.822736923662	TRUE
ANKRD61	8.5101760086731e-05	9.39272091551264	TRUE
USP42	5.70877529138363e-05	9.79381296628064	TRUE
CYTH3	9.32600003566071e-15	32.5571260347631	TRUE
FAM220A	1.44280775294664e-138	342.776653627329	TRUE
RAC1	1.30625499873589e-35	81.8879173703143	TRUE
DAGLB	2.31913012518657e-21	48.0576749165418	TRUE
KDELR2	5.65993749832744e-93	223.583905735793	TRUE
ZDHHC4	0.16933856274841	1.77661045863859	TRUE
ZNF316	1.03566656155879e-126	311.203432693567	TRUE
ZNF12	0.000309938060448408	8.0947848942118	TRUE
RBAK	0	1220.63667070557	FALSE
RNF216	5.01947399495436e-48	111.80050185691	TRUE
FSCN1	9.52010912176291e-27	60.7841317227067	TRUE
ACTB	0	1748.29792236198	FALSE
FBXL18	3.63416999253848e-15	33.5144587139346	TRUE
TNRC18	1.74204193517782e-09	20.2659021873505	TRUE
SLC29A4	2.08572714032267e-36	83.7953208448856	TRUE
WIPI2	1.1793596726082e-91	220.224523312224	TRUE
AP5Z1	2.8770908696705e-35	81.0674970654756	TRUE
FOXK1	8.28243667924867e-08	16.3703684688111	TRUE
SDK1	1.63443041912144e-06	13.3668096425029	TRUE
CARD11	5.73185509910393e-11	23.7160402084259	TRUE
GNA12	1.57902324850713e-25	57.8957627267646	TRUE
AMZ1	7.66768970343256e-05	9.49743963272558	TRUE
BRAT1	9.42082962537537e-72	170.116917280015	TRUE
IQCE	4.60870544547078e-06	12.3237811167876	TRUE
TTYH3	0.000263370452550223	8.25823316772952	TRUE
LFNG	4.81576675705064e-11	23.8921690039193	TRUE
CHST12	1.27321865000675e-63	149.960530196635	TRUE
EIF3B	4.67820179517474e-42	97.3671544772033	TRUE
SNX8	6.29405464929285e-11	23.6214135820233	TRUE
NUDT1	5.22297109503964e-123	301.42721447813	TRUE
MAD1L1	1.99715080073412e-37	86.236798937757	TRUE
PSMG3	1.37334837101156e-89	214.97140295655	TRUE
TMEM184A	2.34902689303586e-169	426.721367725791	FALSE
MAFK	6.87502873052832e-45	104.204695335877	TRUE
INTS1	1.43742464330629e-12	27.4469565555927	TRUE
MICALL2	3.66381119103937e-68	161.195369481899	TRUE
ZFAND2A	6.12090430918167e-38	87.4685753701215	TRUE
GPER1	6.66651287241949e-13	28.2255385114508	TRUE
GPR146	7.55962881521803e-17	37.4529842886698	TRUE
ADAP1	1.96052828363221e-47	110.365560798691	TRUE
GET4	3.4251039556811e-68	161.267942681178	TRUE
SUN1	2.20000287729822e-28	64.6648147139318	TRUE
DNAAF5	4.09513909894499e-20	45.1224314649944	TRUE
PRKAR1B	0.00140843575414624	6.575605497058	TRUE
PDGFA	1.36161123462928e-135	334.815648940139	TRUE
FAM20C	2.01374302875384e-15	34.1144030623911	TRUE
FCHO2	4.38441171056917e-64	151.103447132792	TRUE
TNPO1	7.98915780911385e-220	570.639435137864	FALSE
PTCD2	3.43868675153243e-22	50.0111751391407	TRUE
MRPS27	1.6806216279631e-34	79.2347931275293	TRUE
MAP1B	7.09657418473383e-72	170.423325905351	TRUE
MCCC2	5.9823824344348e-17	37.6911972047377	TRUE
BDP1	8.26600199672967e-135	332.723946637157	TRUE
ATG3	2.81553808263692e-10	22.1068796225262	TRUE
SERF1A	2.50754230597567e-119	291.746895357025	TRUE
OCLN	2.24560897874183e-70	166.689986703109	TRUE
MARVELD2	6.20162195302704e-40	92.2582288980017	TRUE
RAD17	5.89094769783072e-24	54.1794596531486	TRUE
AK6	2.72635933456276e-15	33.8065045811707	TRUE
TAF9	5.37797118226864e-225	585.845251499201	FALSE
CCDC125	8.67456361338091e-55	128.266372954408	TRUE
CDK7	4.48527083500215e-07	14.6685691466964	TRUE
MRPS36	0.00636771226620871	5.06264118081045	TRUE
CENPH	8.98334705559639e-10	20.9347051165688	TRUE
SLC30A5	0.128301417940211	2.05438270492244	TRUE
PIK3R1	1.02436593258713e-11	25.4582776003613	TRUE
MAST4	2.41978271018903e-69	164.124422097369	TRUE
SREK1	7.82807491909818e-146	362.330170198515	TRUE
NLN	4.85427075102103e-07	14.5889553718894	TRUE
SGTB	0.0433186071202838	3.1415333999966	TRUE
TRAPPC13	2.66009511980157e-24	54.9952950948708	TRUE
TRIM23	5.28788212456532e-15	33.1334375879629	TRUE
PPWD1	0.645570003850853	0.437667478083657	TRUE
CENPK	5.49389344190012e-08	16.7841267858199	TRUE
CWC27	1.1429022165656e-96	233.021491141272	TRUE
SREK1IP1	6.38295112787171e-154	384.283858359206	TRUE
RGS7BP	3.94534578766216e-12	26.4242510486526	TRUE
IPO11	1.06760603453637e-07	16.1145274517816	TRUE
DIMT1	3.22540630619606e-37	85.7377264039299	TRUE
KIF2A	0	1271.45914123982	FALSE
ZSWIM6	2.76557266277489e-08	17.4761460985536	TRUE
SMIM15	1.04035816717773e-103	251.112560954961	TRUE
NDUFAF2	4.08493658323566e-39	90.2907642226735	TRUE
ERCC8	0.00629215729411998	5.07460642845884	TRUE
ELOVL7	2.91946882127852e-57	134.318493260373	TRUE
PDE4D	8.14061524895106e-45	104.027301900768	TRUE
RAB3C	1.29858798968739e-199	512.041834021183	FALSE
PLK2	1.76547954254634e-45	105.632463719874	TRUE
GPBP1	3.1646585100019e-13	28.9807941621593	TRUE
MIER3	2.1443768876515e-10	22.3820842956784	TRUE
MAP3K1	2.12807036491173e-37	86.1706841205286	TRUE
IL6ST	3.38943165412227e-38	88.0844638039589	TRUE
SLC38A9	0.974470247809014	0.025861451342158	TRUE
SNRPG	1.91631340899873e-121	297.308321376081	TRUE
PLPP1	1.32263580808041e-20	46.2773356571927	TRUE
DHX29	3.26461136153708e-197	505.168824916358	FALSE
CCNO	2.47250141738108e-14	31.5671487024564	TRUE
MCIDAS	5.06349302380069e-85	203.403069856477	TRUE
GPX8	8.62759844329163e-33	75.1508404951773	TRUE
GZMA	8.50194616111204e-61	143.000455327912	TRUE
SPINK5	0.0266491615612325	3.62814535477033	TRUE
SCGB3A2	0	1973.4030707812	FALSE
JAKMIP2	1.91264784762841e-80	191.866397558827	TRUE
DPYSL3	0.00411285737033045	5.50086890084151	TRUE
STK32A	1.36097266310639e-268	717.528985510726	FALSE
PPP2R2B	7.33333167744287e-15	32.8012635153068	TRUE
TCERG1	1.06302003857007e-20	46.5007018012894	TRUE
RBM27	9.44370453281626e-172	433.373667390998	FALSE
SH3RF2	2.81846015487293e-18	40.803824120841	TRUE
PRELID2	9.54773074159991e-71	167.613695105889	TRUE
YIPF5	3.96221595106836e-30	68.8099953157158	TRUE
NR3C1	0.111226909914689	2.19733804465461	TRUE
ARHGAP26	2.45310663892142e-31	71.6856033567162	TRUE
FGF1	7.32268203400178e-26	58.6856243125679	TRUE
SPRY4	9.89501118523357e-22	48.9291983869551	TRUE
NDFIP1	2.6385330729714e-268	716.639656971158	FALSE
GNPDA1	1.19950975687832e-08	18.3186392730128	TRUE
RNF14	3.24772242772415e-15	33.6286927053978	TRUE
PCDH1	5.76950388615544e-28	63.6710650537945	TRUE
FCHSD1	1.61616088330931e-05	11.0620648885059	TRUE
RELL2	7.09736825460883e-14	30.4969867958216	TRUE
HDAC3	4.93646895873485e-13	28.5300674994841	TRUE
DIAPH1	6.63655864411251e-16	35.242820604948	TRUE
PCDHGA11	1.91792158110613e-17	38.8496193324783	TRUE
TAF7	1.21546637831714e-284	767.621420343472	FALSE
PCDHB15	1.00308710061883e-75	180.031319314465	TRUE
PCDHB14	1.22917017415964e-19	43.9998564151088	TRUE
PCDHB16	7.89098269268918e-12	25.7224131061556	TRUE
PCDHB5	0.0181190344748088	4.01464592945936	TRUE
PCDHB4	5.32568475350689e-13	28.4531411783544	TRUE
PCDHB3	1.07126765246431e-06	13.7920081253589	TRUE
ZMAT2	2.17326205084699e-19	43.4180395355254	TRUE
HARS2	3.6515392374052e-13	28.8357097406043	TRUE
DND1	0.000864008868034971	7.06585329978904	TRUE
WDR55	1.38645007099222e-14	32.1544574557301	TRUE
IK	2.82464333237749e-230	601.457620594468	FALSE
NDUFA2	5.84221148217635e-277	743.534291789005	FALSE
TMCO6	2.69528725307661e-08	17.5021046089944	TRUE
CD14	4.55341850539883e-15	33.285354967879	TRUE
SLC35A4	4.86741079635418e-80	190.846740548869	TRUE
SRA1	9.6455561242237e-52	120.834242215964	TRUE
ANKHD1	3.82122778174799e-85	203.711989809958	TRUE
HBEGF	0	987.625490344305	FALSE
PFDN1	4.5064765643282e-102	246.894718771661	TRUE
CYSTM1	0	7876.48124250768	FALSE
PURA	2.11206273360355e-133	328.969894445796	TRUE
NRG2	0.127487537810641	2.06075268053331	TRUE
CXXC5	1.93347119245032e-60	142.122765285787	TRUE
UBE2D2	1.38640087764984e-261	695.931996373246	FALSE
ECSCR	0.00238666129100441	6.04659599133212	TRUE
DNAJC18	2.33869037182434e-11	24.6228625906775	TRUE
SPATA24	3.22394149273813e-15	33.6361603376385	TRUE
PROB1	1.3589253971035e-10	22.8431779547528	TRUE
SLC23A1	1.21883932700869e-17	39.3114454541372	TRUE
PAIP2	1.48464777674529e-77	184.612185511443	TRUE
MATR3	0	1605.32037878516	FALSE
SIL1	3.65874523716833e-05	10.2408310746336	TRUE
CTNNA1	8.56908283190718e-111	269.457491008818	TRUE
LRRTM2	1.42523790031802e-06	13.5046463335021	TRUE
HSPA9	4.11856076059317e-18	40.4171353712571	TRUE
ETF1	2.18240804236865e-98	237.425618702858	TRUE
EGR1	1.81827296520503e-169	427.029829763413	FALSE
REEP2	0.358507461635326	1.02605776876789	TRUE
KDM3B	2.55731046808512e-52	122.239037325194	TRUE
FAM53C	1.38759431594987e-07	15.8503685540703	TRUE
SMARCD2	1.11537373425838e-45	106.114976725029	TRUE
CDC23	2.06874522256023e-06	13.1296669540196	TRUE
KIF20A	0.0581945132325921	2.84590143189404	TRUE
BRD8	2.51025907392601e-36	83.6026275840122	TRUE
NME5	5.21369426445032e-23	51.9436051335503	TRUE
FAM13B	1.70902950281554e-221	575.539185534116	FALSE
PKD2L2	0.00105293051684525	6.86744417186501	TRUE
KLHL3	2.01721491685541e-07	15.4734165246005	TRUE
HNRNPA0	3.54778113723768e-51	119.45690807407	TRUE
SPOCK1	7.72732383782251e-73	172.822978731861	TRUE
SMAD5	6.89556661967052e-171	430.974150821037	FALSE
TGFBI	2.13963104899574e-60	142.014556833525	TRUE
PITX1	1.11970661895531e-64	152.56767156858	TRUE
PCBD2	1.83151022860941e-111	271.200234373419	TRUE
TXNDC15	9.74275869987391e-45	103.838702745276	TRUE
DDX46	1.28860009152735e-161	405.35140900962	FALSE
CAMLG	2.38889990030646e-55	129.635556832209	TRUE
SEC24A	9.91395055109078e-22	48.9272413865851	TRUE
SAR1B	2.14248196967567e-62	146.936872231043	TRUE
JADE2	4.06057560316187e-13	28.7280705658838	TRUE
CDKN2AIPNL	1.9346560075041e-270	723.249569031675	FALSE
UBE2B	0	1039.31945860971	FALSE
PPP2CA	0	1817.13133653198	FALSE
NUDT21	9.07755552513388e-44	101.497121663177	TRUE
TCF7	3.26507247137631e-34	78.5455887714455	TRUE
FSTL4	3.85610785795656e-17	38.1383302931002	TRUE
HSPA4	8.16606941992771e-197	504.030459816129	FALSE
ZCCHC10	5.43021445441788e-25	56.6267253830709	TRUE
AFF4	1.42126005391342e-127	313.4865475836	TRUE
UQCRQ	0	4244.24720860544	FALSE
GDF9	0.00185570527490275	6.2989703260074	TRUE
SOWAHA	0.000785908929301279	7.1609181023481	TRUE
KIF3A	5.60358005269775e-112	272.538722951978	TRUE
RAD50	4.69084169048224e-287	775.231368596439	FALSE
IRF1	2.02013967612308e-71	169.292103800994	TRUE
SLC22A5	2.20683994521238e-14	31.6825386715356	TRUE
SLC22A4	1.0885114934319e-16	37.0819046214008	TRUE
PDLIM4	9.4786305316252e-44	101.451786092288	TRUE
P4HA2	5.97914091895475e-104	251.733111893255	TRUE
ACSL6	1.04741057039954e-138	343.149516830228	TRUE
FNIP1	1.3334732780227e-49	115.626165878524	TRUE
HNRNPK	1.06384874015734e-77	184.974959339778	TRUE
RAPGEF6	1.08584609188241e-41	96.4860453368645	TRUE
CDC42SE2	3.99225876602157e-125	307.011039820768	TRUE
LYRM7	5.37713565114295e-18	40.1453403571101	TRUE
HINT1	0	935.115920697267	FALSE
RPL3	0	1541.23658423405	FALSE
ISOC1	3.16122453320586e-68	161.354307377348	TRUE
SLC12A2	2.31399211242462e-158	396.419937771894	FALSE
ZNF706	3.82713940503991e-55	129.135075465481	TRUE
